"stco","whc","sand","silt","clay","om","kwfactor","kffactor","spH","slope","tfactor"
1067,20.9468259902803,61.2260647775586,14.8858646113305,23.888070611111,88.3652451909299,0.192193217084159,0.195542831327824,5.17812204813577,80.1203477178172,4.92353055913025
1069,21.1841605182289,63.5861357458101,12.2608574252348,24.1530068289551,59.9261289967015,0.180858706804727,0.180868256666979,5.21001315434498,59.0599844788245,4.94362336894095
1071,20.975226913708,33.0093794117443,36.1335776813176,30.8570429069381,83.0794594187617,0.285033378573872,0.297811286948224,5.27593960120472,36.1188708417728,4.09090289831524
1073,17.8616013689702,36.7268968181623,35.8323863570405,27.4407168247972,89.8735721677655,0.246017643496371,0.312500068858823,5.21885843694738,30.8597447744824,3.97169034326086
1075,28.0539774683015,45.45823404827,28.5096881261083,26.0320778256218,101.357467274173,0.284373129885141,0.286867997789226,4.80354322600895,27.5471582879385,4.68281567919798
1077,28.2801294936304,17.4323723647024,45.9582253232015,36.6094023120961,66.7450200399911,0.287163939480968,0.335707941816996,5.03962808152554,42.7146274287807,4.59631893175781
1079,23.1177906886302,23.1937499589349,41.4456199685466,35.3606300725185,81.4442194298312,0.304177024307404,0.316165159641961,5.53567613007554,42.7055079630722,4.11008921320309
1081,20.9320483924087,52.8467494872364,19.884146475634,27.2691040371296,83.760306516016,0.206666655626944,0.207176557617376,5.27862979502564,42.9112760232873,4.94633637340432
1083,26.0868324874165,17.5785245316213,45.6258135928601,36.7956618755186,85.9041366111026,0.296330665908486,0.328927877483197,5.17073632972759,51.2404499333294,4.68724858229134
1085,25.9091374594378,33.0473074473005,28.8641047207338,38.0885878319657,100.298971880951,0.256330367423671,0.256518106381184,6.51360416978631,51.529581192236,4.2231865438034
1087,25.5534055479243,47.5328355065108,21.5564395208373,30.9107249726519,72.0357998808572,0.228273741022834,0.229093564612479,5.35144670710678,55.8930456888633,4.9434582830705
1089,24.653156547246,18.2971372929063,45.3293679927021,36.3734947143915,103.043179146234,0.290957558563551,0.32494733071045,5.32234624306274,47.2598445388043,4.65190476915309
1091,21.8657499025495,26.3540544425594,28.5232857989263,45.1226597585143,119.031066679521,0.245802046930533,0.256202058300839,6.54267138243586,48.2974372745613,4.37027639738518
1093,20.967900544078,47.4688960487754,30.6078248831108,21.9232790681138,52.3885175668545,0.296851218584047,0.313136589238852,4.83547384332829,39.3046404793538,4.22270965473909
1095,17.2135325171158,41.1698570708917,31.7371341819058,27.0930087472025,65.0079332949027,0.286252311171152,0.292262909045238,5.06253029677453,44.536693985762,3.40814593084448
1097,26.704622585194,60.4028137625944,22.4692761156144,17.1279101217912,150.880147691557,0.246348621538775,0.249935044539837,5.15177886039918,97.5271325937979,4.94984957029153
1099,25.5137684036034,49.0034979056752,26.4273001556028,24.569201938722,36.6596723567963,0.220652705589796,0.22880526233221,5.0124598294855,86.991013895108,4.98039735713971
1101,20.5462095382907,23.440147083774,34.0936161779895,42.4662367382365,73.6388563744447,0.267841580350578,0.281505174073968,6.32302387092912,49.6454883138854,4.24435832726622
1103,21.3438642076979,31.7331932464023,36.3979507404418,31.8688560131559,84.4782431236486,0.297863611045274,0.307654268788543,5.28497881567465,40.9113336056536,4.06578707388168
1105,22.2931912581372,22.8293761794281,30.5846260394406,46.5859977811313,101.83205439066,0.246941471076372,0.248066798960367,6.39625111052152,55.3479989433393,4.59120432772301
1107,23.2027823288223,36.412314037153,30.6765860505266,32.9110999123204,88.1085395797186,0.271378051458968,0.271408705834219,5.42940484203081,51.0278803298626,4.53472936883493
1109,20.2479727131483,60.6353204325068,15.6995029725353,23.6651765949579,90.5439914913545,0.191115583617756,0.191119925605741,5.07433963553669,49.4235681277967,4.96011906619248
1111,19.4208752260139,55.2859552195673,18.7716001001966,25.9424446802361,69.4791760905966,0.169684405656977,0.216392423879455,5.31203113340461,32.8843692275121,4.58996037037501
1113,21.4888202335372,51.9498096083118,19.6944322488417,28.3557581428466,65.7292802455916,0.230277581744627,0.230279054906742,4.96530442567518,57.1168784345826,4.87371346883289
1115,19.6386364891902,28.2156484454894,39.5283244714893,32.2560270830213,52.1687610291772,0.254770213605822,0.320751353077489,5.02888915333548,35.4831676518425,4.22628901267312
1117,22.4145337441466,29.0226997898319,37.2193835833082,33.75791662686,129.855237009335,0.252570653380736,0.302039032411353,5.05427062891562,33.8493270696478,4.43270181618688
1119,20.9673897965015,21.7924772639672,36.8921931179043,41.3153296181285,58.2126618263643,0.244488287972105,0.297859214147894,6.51217732869385,45.3100020552331,4.09857229497493
1121,24.9674547549984,29.0440549672986,34.5617677477,36.3941772850014,96.2330039634398,0.237177401951856,0.270095164036963,5.12076790078358,37.2065494479278,4.77410719105126
1123,25.0079818991398,48.938236174735,23.1428312061113,27.9189326191538,73.9974361630061,0.242556991911754,0.246329405200986,5.28398721017256,35.4931065043384,4.74234793103992
1125,28.9307679375342,37.552181643996,37.5071578831277,24.9406604728763,127.379261802775,0.322522955472864,0.328279620090192,5.10302206641843,41.7406967920823,4.71269894267456
1127,13.1534629323835,46.422907530632,31.3896958015638,22.1873966678042,51.9338317397937,0.266840478583051,0.296753925044782,5.04946707772864,32.5470316985123,3.45032671591041
1129,28.378206465436,58.9679218953193,22.0860585303546,18.946019574326,83.684411166235,0.25678846585929,0.258064780193816,4.94240151425719,50.9224831836544,4.86273214837634
1131,24.1199705311835,36.2726757564973,26.3547717228887,37.372552520614,71.0542939247166,0.243791747110858,0.259243945261852,5.77086136585364,47.9972555551395,4.62650124307588
1133,16.4684961294068,47.0855277538034,30.3414521707044,22.5730200754923,64.5374755538856,0.254723215907495,0.267186808936246,4.97192696087649,29.7929964819795,3.4464697051433
4001,19.8300714458398,52.9104410015523,27.007271417823,20.0822875806247,53.9747819166295,0.262352937753181,0.26914030323099,8.27738720406751,145.489271059743,4.5950588917894
4003,21.9563868987305,41.3645468297313,31.8652504437412,26.7702027265274,105.276192683156,0.2949147442564,0.305238157782044,8.04855534166522,220.745116396181,4.49260843093739
4005,16.6439292017457,58.6415739165532,22.6997522955893,18.6586737878574,79.5023421464777,0.225083296910537,0.241347885725753,8.27112351695799,108.828604133153,3.8345503024582
4007,20.5575438911414,46.2282016870444,31.6653259235002,22.1064723894554,41.1769990720467,0.284159966787057,0.323998397704695,8.17049712212459,147.684134721914,4.81431420341236
4009,21.7795186490017,41.4703308872969,37.5553640922784,20.9743050204247,114.170308701354,0.347138763006338,0.354328095063804,7.85200065005144,231.480279921537,4.73214897847543
4011,29.1494098605466,22.8901768010042,40.9544956073449,36.155327591651,71.0334353874417,0.357362027392527,0.363366930984624,8.12606294978173,206.03561189075,4.99987618638592
4012,20.2467089408208,45.6810941767877,34.6205556163945,19.6983502068179,48.0218804198316,0.350717828795964,0.35214379853032,8.21210042414126,151.762687393589,4.59040153911258
4013,22.6791688027208,48.2800442922653,32.2525928203701,19.4673628873646,58.0245005207568,0.326835167038043,0.347753383780415,8.23014937073438,230.962942849556,4.79662604656648
4015,17.6797966824249,50.6273651248248,31.6092725823057,17.7633622928695,108.023298073701,0.299352821012563,0.304003454989192,8.03171969362449,152.860570528332,3.93823380174521
4017,19.4115082394039,39.9692708202534,32.0915715836772,27.9391575960694,104.85547873913,0.292405947550139,0.312496745605362,8.25431440635113,122.773426731129,4.34075585693113
4019,24.2386609086641,39.8237014863245,38.1152478134186,22.061050700257,96.2294113636297,0.362200172549429,0.364260897422944,8.05378977675778,233.404795858186,4.8427173844862
4021,21.0254580918725,44.3390299236632,32.1456414624009,23.5153286139358,56.1744202557843,0.329533566448785,0.334981878481465,8.30935316453674,231.55095118139,4.4730295951203
4023,19.1906337778994,55.2865719270402,26.5454848024501,18.1679432705098,107.800698961542,0.239602969687115,0.290038955462645,7.80437616178249,126.18706915974,4.94283307143263
4025,23.466872709779,41.1421812158292,32.0891277921248,26.768690992046,166.66392146076,0.275646699606017,0.295312580277113,7.66597408322253,179.864534568197,4.60280251143773
4027,21.9137111651464,53.9601583890244,26.8458477028973,19.1939939080783,42.6768865632023,0.300355016342638,0.310180968915207,8.18933854352209,141.457365526556,4.71130476965942
5001,37.3574692749742,15.3466603722755,54.2259791185564,30.4273605091681,123.588012550812,0.442107018682617,0.442107018682617,5.80059241179719,71.2256067792979,4.19837792726961
5003,33.6173761155588,11.503441749495,50.7603233775117,37.7362348729933,112.939832417009,0.406702751059208,0.406793385637857,6.08421816029259,72.6607740207251,4.92033780576638
5005,16.7038565175601,22.5278127624467,39.3073891732412,38.1647980643121,148.927342186993,0.183791082067717,0.301348231534317,5.50071149699269,42.9223036553429,3.83858482855953
5007,18.3234541071276,15.973702593142,50.1234663096705,33.9028310971875,128.91348734702,0.204357848510138,0.398578072345388,5.15758456624497,52.5730740923794,3.86282961364907
5009,14.7969524751873,16.9224570446856,43.7711977653382,39.3063451899762,191.635671084593,0.173559861498515,0.335325470201959,5.18155403114974,39.0322003133045,3.66673084020042
5011,25.0619714763577,44.4647863242292,32.7922765135575,22.7429371622132,112.309417180527,0.301370408593771,0.325863771875192,5.17552342116549,57.7563065423968,4.61814654877743
5013,25.8303751196373,42.6444487054725,36.0260024519118,21.3295488426157,109.850408479449,0.334059905327682,0.343593172806731,5.07273541289517,57.372177376338,4.52456645685905
5015,14.0935076855058,17.8338834044862,42.95281790887,39.2132986866438,180.495160819224,0.166434114276082,0.319195125019602,5.48862699041337,39.3436589681324,3.45601936269313
5017,27.4027918026701,8.99585820135349,36.3685396809991,54.6356021176474,104.442255833325,0.280000840461737,0.280000840461737,6.72890217817635,67.5248854773726,4.89504470578312
5019,26.8563869752371,25.4627638267257,43.013727347758,31.5235088255163,107.012467160141,0.332463472711516,0.347415418194932,5.68488797635397,53.997277948797,4.5584902260277
5021,32.0972622186179,20.8184381839547,53.3983222807693,25.783239535276,107.111129557092,0.433848796789601,0.434765398904866,6.04016039083332,67.7398963757378,4.29436952087778
5023,10.938374900095,43.2345935644576,32.6791368362715,24.0862695992708,55.6422426349026,0.198080116588429,0.331028357617175,5.08481127331668,41.5416222333045,2.73916193239771
5025,22.5527345703457,34.4553594067467,41.1440655111213,24.400575082132,82.8463131048627,0.360446615341307,0.368415104846746,5.21296676967448,56.3711614468529,4.64797083679461
5027,27.9419423018435,46.0257104920145,29.0584509614517,24.9158385465338,100.088736754503,0.303872586629733,0.303872586629733,5.12439887498679,48.8622692583132,4.94706725174975
5029,20.6977163348068,27.1612354239634,46.0776991141816,26.761065461855,100.889530528756,0.345578163543855,0.369830502701369,5.70136271153472,54.3760928144251,3.55025016181021
5031,34.1453115888871,16.8760586207578,58.020694129216,25.1032472500262,110.516754755799,0.454125836128754,0.45439515818899,6.10363347738323,71.5170065921767,4.25699753215024
5033,21.2648535517416,34.4986052552706,37.6352346994602,27.8661600452693,112.923201993548,0.305377510802679,0.345264577370225,5.43408517207557,48.9253408480412,3.70186495044908
5035,25.9483244475492,17.1080559191565,36.8888135766106,46.0031305042329,123.497187435745,0.29754936199221,0.29754936199221,6.49544959284597,60.1970402635598,4.89791376554634
5037,25.7626671288971,9.97030837586103,50.7835028036515,39.2461888204875,74.1761478058085,0.399973356258966,0.399973356258966,5.34617757661625,68.9942067054767,4.51883402066264
5039,24.8798298712401,43.0612105049496,35.0843923982539,21.8543970967964,108.981945545409,0.296152568679551,0.331489871947138,5.08877935255459,55.3437595736913,4.42909287364657
5041,31.3811222508697,9.73052830825212,39.3245257078218,50.944945983926,120.496225012554,0.28646977346766,0.28646977346766,6.82775396951035,71.1586422378383,5
5043,32.2549445196145,13.0052065338581,49.8602336834954,37.1345597826464,108.054330352006,0.390362066721594,0.39054454458861,6.05153931898656,68.4091810132069,4.77577532462473
5045,17.7668312358547,27.68647113827,43.5557641860121,28.7577646757178,82.5910118040104,0.317220258032334,0.35682292944696,5.23902986171765,51.1044783360481,3.11748747742901
5047,17.0780895060208,30.9339970581404,41.1023614070772,27.9636415347824,77.2964060969194,0.281914950298941,0.351366525634847,5.24581321114681,51.4880403662709,3.29658555019563
5049,20.1767432647075,23.2562222994849,32.8650784359472,43.8786992645678,107.455522062029,0.192455424822519,0.256040594890146,5.38616806727516,35.7307661089823,3.91295914413144
5051,13.0904024810997,31.9797009558257,41.5082641907681,26.5120348534062,65.1601595696515,0.253642804829076,0.384465334528431,5.20826190008488,34.7898911669234,3.16175360688756
5053,26.8566691332504,40.4324003406747,35.3585385328118,24.2090611265135,93.6981909949774,0.29006374873834,0.333558190807493,4.90090301960683,49.1982762162238,4.47821594204133
5055,29.2956519869449,19.0552532426516,53.0972580790167,27.8474886783317,101.698850269875,0.42526708762746,0.427801183810963,6.25172282942353,65.4416541983788,4.1676027123083
5057,26.9012235750364,29.044869362594,34.7461282707531,36.2090023666529,146.228585079448,0.299668339479223,0.305898447018132,5.88313126388712,50.7452983012665,4.60781813842923
5059,20.5162768678123,35.8994759326224,40.2712826253804,23.8292414419972,73.8217519880238,0.296606345342773,0.349520952024708,5.13593581165002,41.6032890962491,4.02945592131813
5061,21.9973955102252,41.1550108799541,29.7917764750309,29.0532126450151,95.1570593388316,0.237596409217231,0.289376163078851,5.55337398061737,47.1769608601504,4.04624547451123
5063,25.0914751009165,20.0334338700479,50.040091292795,29.9264748371571,127.780438041059,0.31948815916515,0.379246252865332,5.67029290202964,51.8486200579522,4.08476760010119
5065,22.8158860075432,42.2744078329458,29.8443074637748,27.8812847032795,104.987872845369,0.245316093506246,0.280307468895733,5.42630343051734,34.5508322464023,4.20266605569235
5067,31.436226831568,22.5572476511294,49.6980134199364,27.7447389289343,104.861888103731,0.406403153690418,0.406901559139727,6.01217632610774,66.1496053481853,4.39573820161177
5069,30.5674930164002,15.0298186319803,40.5200810608465,44.4501003071732,120.837009338172,0.329325288932603,0.329325288932603,6.63596383834246,69.1946726866666,4.96077517617909
5071,18.4110767554267,36.856809010783,37.0945962581352,26.0485947310818,81.0813612690465,0.270497900881827,0.322669553745107,5.23471582201205,46.9740304207194,3.2670656365168
5073,30.4435351850393,22.2781423219462,39.5577418381582,38.1641158398956,149.180692939986,0.316792533169849,0.316944298626666,6.87505021631322,42.4261219622234,4.96690697931022
5075,30.2132806516023,23.1319697885574,47.1469827096922,29.7210475017504,107.373722787844,0.369263018803448,0.379854146048044,5.88102386291204,65.0444593653963,4.2853219753552
5077,31.8413737697001,15.2277782710768,56.981463724286,27.7907580046372,92.7062941821272,0.466480602354251,0.466480602354251,5.93702232824309,67.9052487854663,4.33092823937291
5079,31.8536671909322,12.4365054194714,42.3145053390665,45.2489892414622,114.599885354314,0.347970908701294,0.347970908701294,6.37947908797255,71.313190764142,4.95363790546156
5081,31.064331673251,21.7521602143254,39.816994414169,38.4308453715056,156.058049834771,0.315465408445788,0.317837580976646,6.55771270011241,55.368431933118,4.82884916799156
5083,23.0615485406247,20.838014772378,51.6062281899761,27.5557570376459,93.0407645706702,0.410199589672074,0.418615522407105,5.11939606598391,54.8763474241661,4.0237376280644
5085,33.2356723253941,10.8289065532841,55.084443953145,34.0866494935709,109.449009171445,0.422759705550498,0.423142357809436,5.95268288844499,69.5061161896236,4.6291184675612
5087,17.6869761783088,25.2108052804461,39.7428993737125,35.0462953458414,130.897595182874,0.19082085115049,0.330799709355085,5.05743090326617,27.355252815782,3.84444942587595
5089,15.5626771582752,25.1699442623329,36.9865690058097,37.8434867318574,174.373337541009,0.158950608771977,0.30060551197139,5.43292653759819,36.0221305124418,3.73828675933393
5091,29.7887973225341,17.4987571924938,38.2042415110686,44.2970012964376,156.555499493624,0.292070782556331,0.292219750789808,6.77702362033073,45.1861021155583,4.99036712286034
5093,26.2559872838556,26.0965910021445,32.9424729413594,40.9609360564962,111.279117207921,0.287193304825306,0.287193304825306,6.61734199830279,72.0396606219635,4.83456042944342
5095,30.7453149012409,17.1514064095072,53.2399339641399,29.6086596263529,113.095130268824,0.425688885264704,0.425688885264704,6.10706848245531,70.5814415350999,3.89112308141689
5097,16.0669798182574,38.4109507580719,34.6469330989401,26.9421161429879,70.1202400121252,0.230849726499217,0.338871527159053,5.1573749192502,39.9673205826816,3.46882859760488
5099,32.6040325501255,29.858043566107,37.998884690979,32.143071742914,101.881944466967,0.31296433528517,0.326511512893617,5.01555848576965,48.8728695375359,4.73054584321989
5101,17.4774763046444,28.1827117273775,35.4320412332293,36.3852470393932,93.0827725867738,0.169170098189829,0.286708070696828,5.11095607153998,29.6567642967183,4.03160993606081
5103,24.3419258925565,42.9761935132997,34.9462471735928,22.0775593131075,91.9401870826891,0.30499955876893,0.319405898748852,4.83273950897089,52.7946200488397,4.73302097718144
5105,24.2043055942009,20.0287436850773,48.9447896217685,31.0264666931542,87.6483581699597,0.37309534352751,0.39153419714127,5.46979576126717,56.7999942099884,4.25673515820039
5107,29.7710316191027,11.4615175995287,52.3998748317286,36.1386075687427,95.0976595170873,0.405730568708125,0.405730568708125,6.42826405538252,70.4008887856136,4.41059607005161
5109,23.4468586308285,40.8953923806359,34.9322613514654,24.1723462678987,87.3912302077026,0.270506524059358,0.316631595363373,5.18395638942609,43.4971317857773,4.25543166227258
5111,32.01233522632,13.7235104733121,53.2512192081343,33.0252703185535,102.77593220671,0.42235723862448,0.42295565826234,6.15689076793011,69.7378360433031,4.31459330370929
5113,15.795971180141,37.975711925552,36.4543094211311,25.5699786533169,73.2389672304451,0.253130493058059,0.349782924831063,5.21703691856249,40.3317224360337,3.33419793322594
5115,17.7275453707698,34.8894147465752,40.3509121892019,24.7596730642229,92.702728957386,0.290044723526611,0.352868515317605,5.41821485660622,49.6422715052556,3.15563747477419
5117,35.2379463315864,12.0393836607462,59.2467910070775,28.7138253321763,111.362710510083,0.46222455476086,0.46222455476086,5.78098951523796,67.1904764729988,4.49528964171034
5119,25.8707892899624,17.131330462752,51.7790466129872,31.0896229242608,111.642287436918,0.378679421389932,0.392981799812902,6.40283105260385,61.2884874295546,4.52371261831021
5121,27.1874927889627,22.2125327800004,45.3675157665916,32.4199514534081,137.626803627993,0.312386327100058,0.34832309113726,5.76039209173801,51.624010195456,4.39713627307488
5123,22.5182678043831,11.6052659900111,50.4097482682346,37.9849857417542,84.6844326688649,0.387753947348558,0.387753947348558,5.6437361094874,64.8404407519514,4.36940300236333
5125,26.9295263390507,20.2843266076741,52.7275120192109,26.988161373115,81.3255060898151,0.398201152997726,0.419836126189423,4.95662316896022,54.3785872392833,4.54497238300542
5127,23.1910385430707,23.2445565143898,49.2215707947442,27.5338726908661,88.9234392732439,0.385531877807864,0.404065732810892,5.00862447201205,51.5791526670303,4.16900526183696
5129,17.9492353310246,23.0780816235922,40.5601876073846,36.3617307690233,166.197701369024,0.197070495115581,0.31353705150374,5.24995345865168,33.9864009242178,3.97023926767391
5131,21.0114495868253,22.4617024914059,50.0460259384735,27.4922715701206,88.5976797224583,0.380760139200801,0.39925733000462,5.26166209037142,54.7860843820797,3.61506730696711
5133,29.2088733717618,33.8553369689283,37.8384248546406,28.3062381764311,105.769582832323,0.312584059599802,0.341995322693166,5.39385533392053,46.121452731989,4.51910414548202
5135,21.8035907162804,30.2108278097617,30.5209822598764,39.2681899303618,102.810866974491,0.214424895764826,0.251875359283931,5.47126974511836,37.9712219506944,4.15188643068394
5137,16.2412771740084,30.378277394543,36.9819134946964,32.6398091107606,130.335938682468,0.198746679049428,0.31143684231193,5.43969926439157,37.4052396662505,3.39444743288139
5139,31.0151823582177,42.012572791527,33.8060606643085,24.1813665441645,107.729713543956,0.323714761351665,0.323714761351665,4.89769107348639,47.6034070932497,4.51722527346124
5141,11.3762830045205,43.9395590858954,31.3086418842876,24.7517990298169,57.0141927175727,0.187256490681819,0.32329435621166,5.0829804877663,42.5947982560569,2.96513193150015
5143,19.7832359838026,24.0757626563849,43.9501410253257,31.9740963182894,102.71313744761,0.272490952911801,0.355700950913478,5.19728418335072,42.6089871766104,3.93820804421221
5145,24.4177834719372,19.9101161006107,52.7972236753426,27.2926602240467,97.9896285717274,0.373901536846057,0.401297596055392,5.36789971381595,59.2875994891395,3.68709809399621
5147,28.4006160045997,28.1896309139514,45.4318090625891,26.3785600234595,115.327675289774,0.38790627785202,0.38790627785202,6.05539450212823,66.8490843377213,4.33528096407154
5149,23.6679856257,21.4950070323257,51.9591113445206,26.5458816231537,93.426997595054,0.409254862849416,0.420569379633877,5.29419696806656,51.7689446035811,4.09821059672597
6001,20.3584805642856,39.8701834686496,26.9737762695256,33.1560402618248,135.568872756974,0.219140938962304,0.258354670634334,7.37928891989587,60.8861649004677,4.27252090761302
6003,16.1265927953335,62.652163401544,24.0227118728532,13.3251247256028,201.793572509601,0.167793519707297,0.250255981624496,6.82547284058638,NA,4.92370179948586
6005,18.6300837670035,48.8561468333698,32.300462944762,18.8433902218682,69.8574328755815,0.350815043237458,0.384250407087228,6.29703795665347,91,4.09640211577404
6007,22.2598913092969,33.0956176151578,35.7240231018277,31.1803592830145,139.476508246709,0.292122141939292,0.295432540873221,7.43065435268708,60.3942327218574,3.69582201311797
6009,25.4337580551776,39.6990300105862,39.3142338971089,20.9867360923049,47.2884558810907,0.477644311210262,0.477644311210262,7.00720943746862,NA,4.99318181818182
6011,29.9851682060784,21.0553550598079,38.989520873191,39.9551240670012,173.115599786581,0.300879317633959,0.307297964944928,7.6181677273391,61.2326415705424,4.85719602471162
6013,26.070976355671,31.5915277261002,29.31504552477,39.0934267491297,1526.73138772635,0.247662626112398,0.248018500245936,7.44580356748622,59.8361918847356,3.71292914952222
6015,19.7763997157376,28.4938934163341,40.9382275035019,30.567879080164,470.125119458743,0.151069471426154,0.303689842406553,5.72702442919937,NA,4.97501491750274
6017,21.3462136203356,52.5759387207234,25.122230413968,22.3018308653087,140.914252966114,0.260041634984023,0.269593289545977,6.01899563739135,NA,4.5170360694421
6019,20.1882072703047,42.9762666688073,31.6925052859998,25.3312280451929,79.9270484746612,0.30900378299752,0.309826270983388,7.811978939888,144.244702871501,4.47648571895196
6021,21.4754674143698,28.5944078545408,36.8249023576793,34.5806897877799,108.313254904954,0.297065314330856,0.31647430914585,7.29775431087758,62.1557316012741,4.25665817473248
6023,25.4216537635031,22.119597094381,52.3447902362807,25.5356126693383,446.375002548249,0.391905731028635,0.394038087028242,7.06979694448373,NA,4.97164884397109
6025,21.7702826854323,34.4824434734918,35.8885877651134,29.6289687613948,48.6282863418635,0.367323129952172,0.367375935153715,8.11330494259701,151.825855283622,4.79070019396454
